281,Research Analyst,        University of Maryland,"College Park, MD",,Data management and analyses; And maintaining connections and communication with other campus offices and programs for survey distribution and data collection....
287,Research Analyst,        BRTRC,"Vienna, VA",,"BRTRC, a growing government contractor, is seeking a Research Analyst. This position is ideal for recent college graduates, looking for an entry-level, foot"
288,Data Analysis & Reporting Services,    DbTemps,"Santa Barbara, CA",,To learn more about demo availability and pricing for DbTemps - Data Analysis & Reporting Services you can click on the following link:....
289,Requirements/ Data Scientist,        Red Gate Group,"Arlington, VA",,"IT Requirements/Data Scientist-. With multiple initiatives underway or in planning, the relationships between IT initiatives and supporting data must be..."
290,"Scientist, Senior",        Siemens,"Norwood, MA",,"Extensive lab work designing and executing experiments, and analyzing resultant data. Development scientist will serve as a recognized leader and authority in..."
291,Junior Front-End Data Scientist,        Mathematica Policy Research,"Cambridge, MA 02139 (Area IV area)",,We are seeking a junior front-end data scientist to join our Program Improvement team. Experience in web development using .NET and JavaScript (preferably with...
292,Data Scientist at Fino Consulting,    Brooklyn Data Science,"New York, NY",,"Strong, demonstrable data analysis skills. Guide complex data collection, storage, and processing solutions. Fino is looking for a Data Scientist to expand our..."
293,Data Scientist - Healthcare,    Consultants 2 Go,"Fulton, MD",,"Predictive modelling experience, data analytics, machine learning, and big data technologies such as Python, R, and Hadoop...."
294,Data Analyst,        Booz Allen Hamilton,"Springfield, VA",,3+ years of experience as a data analyst or data scientist. Knowledge of statistical methods and standard data mining techniques....
295,"Data Scientist, Mayor's Office of Innovation","    City of Baltimore, MD","Baltimore, MD",,"Able to understand various data structures and common methods in data transformation; Complex data collection, evaluation, and analysis...."
296,SAS Developer/Data Scientist,"    Onyx Government Services, LLC","Vienna, VA",,"Proven experience in SAS, data processing, database programming and/or data analytics. Data manipulation, exploration, analysis, and data integrity (experience..."
302,Data Science Solution Architect,    Cazena,"Waltham, MA",,"Cazena offers fully-managed data science sandboxes that offer data scientists a self-serve experience. Our mission is to make data science simple, with a..."
303,2017 University Graduate: Machine Learning Engineer,    MindMeld,"San Francisco, CA",,"You will primarily code in python and leverage a host of machine learning toolkits like scikit-learn, numpy, scipy, duckling etc. You will use crowdsourcing..."
304,"Data Scientist, Statistical Genetics",    Goldfinch Biopharma,"Cambridge, MA",,"Data Scientist, Statistical Genetics. Experience using clinical data, electronic medical records, and laboratory data for analysis of complex phenotypes...."
305,BI Data Developer – Data Scientist,        Life Time Fitness,"Chanhassen, MN 55317",,"Investigating data opportunities. Use of SQL, stored procedures and relational data sources. Problem solving skills to maximize data models for information..."
307,Analytics Data Scientist,        Honeywell,"Morris Plains, NJ 07950",,"If your answer is yes, Honeywell has an intriguing opportunity for you as data scientist. Data modeling, mining, pattern analysis, data visualization and..."
308,Data Scientist,    DataScience,"Los Angeles, CA",,"DataScience is seeking to hire a full time data scientist for our partner Wpromote, Inc. Conducting deep and continuous exploration of heterogeneous data...."
309,Artificial Intelligence / Machine Learning Performance Engineer,        Mellanox Technologies,"Sunnyvale, CA",,"In addition, we serve a wide range of markets including high performance computing, enterprise, data centers, cloud computing, big data and Web 2.0...."
310,"Junior Data Scientist (Python, Spark, SciKitLearn)",        Workbridge Associates,"Chicago, IL 60603 (Loop area)","$100,000 a year",A digital marketing firm located in River North is looking for a Junior-Level Data Scientist to join their growing analytics team....
311,Data Scientist III,        Choice Hotels,"Phoenix, AZ 85032 (Paradise Valley area)",,"Data Scientist III. Lead building big data capabilities. Draw on advanced level proficiency with SAS, R, Python and experience in building advanced algorithms..."
321,"Senior Data Scientist, Predictive Analytics",        ABBOTT LABORATORIES,"Lake Bluff, IL",,Trains lower-level scientists. Provides subject matter expertise in data analytics; Evaluates data using analytical methodologies to achieve results....
322,Senior Data Scientist,        Groupon,"Chicago, IL 60654 (Loop area)",,4+ years of experience as a data scientist or a related role. Provide thought leadership on challenging data science problems that aim to make Groupon's...
323,IT Consultant 4 (Data Governance Lead),        Salient CRGT,"Arlington, VA",,Salient CRGT is seeking to hire a Data Governance Data Analyst to join our Federal Civilian division. 5+ years of experience with Data Governance with 1 year...
324,Consulting Analyst - Advanced Analytics,        Steelcase,"Grand Rapids, MI 49508",,"Strong knowledge of SQL, experience with tools and concepts related to data and analytics, such as dimensional modeling, ETL, reporting tools, data governance,..."
326,IT Consultant 4 (Data Governance Lead),        CRGT Inc.,"Arlington, VA",,Salient CRGT is seeking to hire a Data Governance Data Analyst to join our Federal Civilian division. 5+ years of experience with Data Governance with 1 year...
333,Operations Research Analyst (Mid-Senior Analyst),"        Tecolote Research, Inc.","Havre de Grace, MD 21078",,Skills Required: We are seeking highly motivated individuals with excellent quantitative and analytical skills with considerable growth potential. Varying
334,Data Science Manager,        Capital One,"McLean, VA",,"Data Science Manager. As a Data Scientist you will be part of a team that's driving the implementation of next generation Customer Matching and Search solution,..."
336,Sr. Data Scientist,    CircleBack Inc.,"McLean, VA",,Thinks like a Data Scientist Machine Learning Statistics Data Exploration/mining Software Engineering / Tools:....
337,Data & Research Analyst,        Delta Dental,"Rancho Cordova, CA",,Keeps abreast of network infrastructure and leverages data sets needed to meet Enterprise business requirements....
338,Chief Data Scientists,    Mighty AI,"Seattle, WA",,"Our Chief Data Scientist will lead, grow and develop our existing team of top-notch data scientists. Mighty AI is looking for a Chief Data Scientist to..."
340,Data Scientist,    indify,"New York, NY","$90,000 - $170,000 a year","You'll have your hands in all parts of indify's data pipeline including building out the algorithms driving the heart of indify, constructing data pipelines to..."
341,Data Scientist - Speech-to-Text NLP,        SAS Institute,"Cary, NC",,"We work closely with deep learning scientists, cognitive computing experts and computational linguists to supporting over 30 languages around the globe...."
347,Data Scientist,    Aristalytics,"Philadelphia, PA",,"We are a group of professionals, entrepreneurs, scientists, and engineers who are passionate about applying business intelligence and data analytics...."
